id,popularity,vote_average,vote_count
353989,2.088404,7.0,16
45783,0.714567,6.8,9
356842,4.943762,6.0,84
16884,0.555064,5.8,8
94067,0.073849,6.0,1
88518,0.186027,5.8,4
57313,1.184452,3.2,18
79078,0.523321,2.2,13
385320,2.512293,3.9,32
21293,1.643226,3.4,7
279588,0.129193,3.0,1
214676,1.695936,7.1,8
265982,0.127949,6.0,1
376523,0.216848,8.3,4
26521,1.17307,4.8,15
41028,0.149465,4.1,4
135652,0.925835,4.0,2
93041,0.21049,5.9,4
180886,1.495305,5.3,2
72754,0.318244,2.4,5
346384,0.945876,7.3,4
18932,1.169505,3.1,7
45780,0.662742,5.8,9
41149,0.398025,5.0,2
25787,0.41406,5.5,2
280178,0.003013,5.0,1
269306,0.015284,0.0,0
109380,0.147002,8.0,4
103941,0.223112,4.3,2
361146,0.074965,4.0,1
29798,0.081074,4.5,2
298228,0.040075,5.0,1
308531,13.047776,5.8,984
32790,6.93335,5.6,34
30641,0.901783,3.6,8
257345,12.187189,4.5,162
256771,0.551927,6.3,7
34598,0.953081,6.2,5
41962,0.301339,6.3,3
110283,0.001586,4.5,1
83183,0.013328,7.0,1
139176,0.214792,7.3,3
318121,6.138199,7.4,560
293413,3.527119,6.7,23
397403,0.203742,6.3,3
24793,9.062226,5.1,25
40258,0.252805,6.1,9
105184,1.358396,7.0,11
60163,1.098231,6.4,13
40863,2.935717,7.0,18
379220,2.00768,6.1,31
258771,0.128131,4.3,3
322506,0.667803,6.1,7
221343,1.083781,4.0,5
121245,0.042353,6.0,1
81120,0.31582,6.0,4
362247,0.148733,5.0,1
341012,5.28542,6.6,348
198652,1.015563,8.0,3
37237,2.254598,3.4,8
324314,0.864349,7.6,12
298459,8.323292,5.6,89
114030,0.198484,5.6,4
398854,0.338376,6.2,6
356366,0.899071,5.1,8
377158,0.612563,5.5,4
350904,0.543012,7.0,5
330294,2.184684,5.8,29
364831,0.06713,0.0,0
291863,0.353387,7.3,6
398830,0.011224,0.0,0
309879,1.725255,3.7,13
400791,0.057691,10.0,1
107315,0.814039,4.4,12
91950,0.428917,6.6,4
169782,0.675532,5.0,5
98927,0.58424,7.0,7
33108,2.02395,6.2,15
353433,6.094066,4.5,44
192040,4.501137,8.8,176
220903,3.267728,8.5,65
384130,0.014965,0.0,0
370260,0.126416,7.0,1
280004,0.421882,0.0,0
347123,7.631206,6.6,90
121572,0.608397,4.7,11
43608,0.127079,3.2,3
29477,0.516846,6.6,5
400608,2.127336,8.4,56
356329,0.061179,5.0,1
58522,2.906503,6.8,74
259693,14.767317,7.0,2018
248741,0.130785,4.0,1
55608,0.199632,2.0,2
30656,0.521923,3.0,4
89587,0.887408,6.0,7
312623,0.005656,0.0,0
326255,0.06394,0.0,0
400948,0.002911,0.0,0
377823,1.495574,6.8,15
376261,2.990039,7.7,51
109088,1.181126,4.9,5
66756,0.482788,5.9,4
205891,2.092272,4.6,35
364902,4.396196,6.8,19
218351,0.468959,6.0,1
241374,0.055608,6.0,1
134475,0.635909,5.0,3
65192,0.802808,5.6,5
122331,0.566853,0.0,0
375356,0.108121,6.0,1
391757,7.152451,6.8,72
328429,4.957424,5.1,89
30665,0.574034,6.3,2
245913,6.979073,7.3,175
82819,0.75857,5.9,7
75198,4.826919,5.3,118
51334,1.016026,7.1,5
94659,0.175833,7.3,4
117472,0.164041,6.0,2
117767,0.071783,5.0,2
44688,0.156843,4.7,3
132133,0.31388,5.4,4
105136,0.105848,1.0,2
329750,1.226256,6.8,21
395883,3.261584,3.9,49
84228,2.22594,4.4,34
270650,0.764982,5.7,5
366564,4.72778,7.2,177
356332,1.392919,7.1,27
157515,0.372662,5.0,1
103578,0.952106,5.0,2
230471,0.11984,0.0,0
150912,0.068376,5.5,1
281238,0.23707,0.0,0
145244,1.133019,0.0,0
87335,0.526944,6.5,5
205557,0.329994,0.0,0
61581,0.035314,5.3,4
389427,1.637665,5.6,13
144341,0.119682,0.0,0
147575,0.012279,0.0,0
150224,0.546304,4.8,2
43074,17.162744,5.3,2203
52947,0.434269,5.5,5
339739,2.169304,5.6,20
61294,1.393826,4.9,18
30942,1.295367,5.8,10
32003,0.157168,3.5,4
353610,2.645672,4.1,31
350566,1E-06,0.0,0
206657,0.066072,10.0,1
287703,1.273364,6.3,19
284152,0.455081,8.8,4
25625,1.33737,6.1,20
168098,10.752519,4.4,325
356334,3.195629,5.2,42
28529,1.523521,4.2,10
300210,0.040498,8.0,1
112767,0.481484,7.0,1
131172,0.411814,0.0,0
377150,0.753249,3.9,6
244839,4.013649,4.8,10
216521,0.165532,5.7,3
170898,0.58904,4.9,7
25079,0.307422,7.0,2
80699,0.266035,5.8,4
130638,0.113331,8.5,2
363889,2.013548,5.8,30
355598,1.365827,4.8,10
323372,7.043286,6.1,52
370687,5.82463,5.5,27
373476,4.062516,4.9,47
300761,0.505821,7.7,6
41312,0.82721,5.8,13
258755,2.036082,7.6,26
28775,1.717127,4.3,6
217057,1.066926,6.3,4
327040,2.793311,4.3,99
34202,0.799816,6.5,2
401895,0.036471,5.0,1
397003,1.908592,4.1,13
138705,0.592993,5.7,7
150208,0.588539,6.1,7
61123,0.676424,5.3,11
80256,0.890978,5.7,10
41454,0.304117,5.4,7
381080,0.761993,8.0,5
297721,2.368227,6.9,18
359790,4.710562,4.9,79
51806,0.612263,5.7,13
343724,1.090345,4.1,13
392961,0.591214,6.5,2
35429,0.81938,4.2,5
73307,0.447586,4.3,5
380225,5.516986,7.3,187
229154,1.819556,5.1,8
226437,1.591464,7.5,23
258322,2.973264,6.8,52
324181,1.271146,7.6,17
63398,0.007319,3.0,2
4948,0.627959,6.5,2
51444,0.734659,6.6,10
31453,6.862603,5.3,18
52199,0.360866,5.2,10
30667,1.340467,5.5,2
133563,0.385757,5.8,2
213373,0.354658,5.0,2
169357,0.413448,0.0,0
206789,0.452808,6.9,5
345735,1.005211,6.6,9
397517,2.675291,6.6,34
185738,1.572629,6.9,20
168814,0.487394,6.4,4
266279,1.131643,8.2,6
40946,0.073037,6.0,2
55424,1.272188,5.8,12
175331,0.483721,6.0,3
302699,11.374041,6.2,1699
72152,0.402087,5.6,11
94798,0.505604,8.0,5
139582,0.156595,4.8,3
14751,0.767683,7.0,6
53284,0.151141,4.0,4
63006,0.277393,5.4,7
379275,0.089083,4.0,1
305309,0.0633,0.0,0
377462,3.545259,8.5,73
399747,2.529563,5.4,15
89662,0.259001,5.3,6
216546,1.847925,3.3,11
86971,0.55172,4.4,13
398535,4.195845,7.4,32
202244,0.18805,4.8,5
68078,0.001402,0.0,0
266541,0.076547,5.0,2
50125,0.15164,7.9,10
400174,1.541295,7.3,13
324421,0.859521,5.9,14
34216,0.16932,7.5,4
39048,0.263857,5.8,2
57880,0.726513,5.9,6
115893,0.209191,5.4,9
101024,0.486025,5.0,2
66834,0.649579,7.4,13
67572,1.108439,7.5,22
210910,2.642117,4.6,40
30948,0.514095,7.4,5
24921,2.410279,4.4,16
94811,0.076001,8.0,2
376263,0.105145,4.0,2
35891,1.801287,4.8,8
95700,0.522592,6.6,4
376237,0.152323,7.0,2
175171,0.003318,0.0,0
178927,1.170284,6.0,1
103668,0.053351,0.0,0
285953,0.05165,0.0,0
84831,0.122817,5.3,3
334670,0.527187,6.0,12
335430,0.05488,0.0,0
57458,0.254099,6.1,7
267192,11.451354,6.5,174
110490,4.340559,5.8,31
278935,0.008848,0.0,0
183855,0.432939,6.4,4
48502,0.318437,6.6,5
199883,0.068562,6.0,1
146905,0.103347,0.0,0
50489,0.003449,0.0,0
377210,0.111868,4.5,2
70461,0.000578,6.1,5
355786,0.306059,7.8,8
68309,0.561225,6.8,7
267977,0.190491,5.5,2
401442,2.836788,4.0,24
400605,3.182636,5.0,56
46548,0.153376,5.8,4
70859,0.8721,5.9,7
76474,1.407014,5.6,9
377213,1.434237,6.8,23
324668,19.133256,5.9,2386
278348,0.8185,4.8,4
289207,0.049321,6.0,1
192097,1.102538,4.9,14
53283,0.129796,2.7,3
35687,0.367068,6.6,9
54142,0.370744,2.3,2
126318,0.26877,5.7,5
15975,0.698654,7.1,18
56897,1.047111,6.2,14
172817,1.021034,6.6,6
323426,1.244056,5.8,18
68256,0.31392,6.7,8
85043,0.841267,5.3,8
202984,0.301689,0.0,0
324820,0.750401,7.3,3
337965,0.097444,6.5,2
360606,15.370164,7.1,71
92691,0.081467,6.0,2
98106,0.153038,5.5,7
71503,1.143779,6.3,7
61689,4.510859,4.9,14
79192,0.000578,3.7,3
238124,0.881416,0.0,0
197864,0.648327,0.0,0
253337,0.59739,6.8,5
384450,1.989203,4.2,23
263945,0.361954,7.0,1
40741,0.002671,0.0,0
90351,0.03078,6.6,7
10458,1.423762,6.5,9
60971,0.683192,5.3,8
390592,2.10184,6.3,18
274266,0.009883,0.0,0
131737,3.817408,4.8,10
30787,13.316509,4.9,19
51066,0.105882,4.5,3
14685,0.884828,7.1,6
312113,2.107069,6.4,4
355254,2.120782,7.3,33
393562,1.668794,7.1,27
352179,2.097326,5.7,26
392553,2.425303,6.7,53
338063,0.069603,8.0,1
258489,45.38298,5.5,2488
316727,13.1789,6.1,1356
316023,12.237571,5.9,901
278154,20.151037,5.6,1170
345911,11.494907,6.3,1174
294272,12.189941,6.2,697
388191,2.504161,5.9,14
328716,1.231733,7.5,6
367053,0.002001,6.0,1
333386,5.927867,5.5,82
254575,0.482713,4.5,1
243752,3.79384,4.5,22
367197,0.306991,6.5,2
177869,0.08118,10.0,2
369776,4.322081,5.7,239
40451,1.159509,5.7,16
89904,0.425629,5.3,6
55035,0.582222,5.8,8
12529,6.074748,5.7,23
9031,5.079099,6.2,104
259634,0.029635,0.0,0
46572,0.062275,0.0,0
315439,1.122048,6.7,17
302161,0.074358,4.0,1
340611,4.971211,6.8,69
337874,2.523707,5.3,50
267852,1.732237,4.9,31
53010,4.105063,5.6,79
214209,2.973011,6.7,19
353571,4.957457,6.8,203
369228,0.886695,5.6,17
367999,2.363169,6.6,43
356758,0.953019,5.7,8
371942,0.128341,1.0,1
359156,4.149051,7.8,181
359152,0.524942,5.0,5
343173,4.399489,5.5,87
390512,1.166841,5.6,24
27123,5.738152,5.6,12
332741,0.504591,7.9,9
359412,6.389818,5.9,148
319352,0.769287,7.0,5
317214,0.769127,7.8,5
33201,1.24097,5.4,9
340937,0.07104,0.0,0
309882,0.261811,8.3,3
58430,1.631905,6.3,6
230722,0.725267,6.6,6
369032,5.225689,5.6,33
27243,0.77455,7.1,5
346641,2.647094,6.3,26
324794,0.454353,6.6,10
372411,6.395748,5.3,86
53335,0.91894,4.1,7
273645,1.093521,6.4,12
399106,11.243161,8.2,487
49341,0.66572,5.1,11
269705,1.135336,7.8,14
324322,0.074027,5.0,1
330068,1.178657,7.0,15
209645,0.006201,0.0,0
274504,4.14228,5.1,47
196324,1.084768,7.0,4
341957,0.173695,4.7,3
101206,0.09855,6.0,1
31265,0.225909,2.3,5
34875,0.148926,2.8,4
395476,0.296663,0.0,0
357529,0.013452,0.0,0
94176,0.647708,4.7,10
360283,0.064102,6.0,1
400121,0.455308,5.5,4
49237,0.869355,5.8,9
398265,1.816076,4.8,17
52593,0.012918,0.0,0
35007,0.581171,6.8,7
120885,0.121944,6.3,2
130134,0.523153,5.0,1
17342,2.021356,6.9,5
193284,0.107436,4.0,1
184710,0.70729,4.0,11
380372,1.002252,3.7,3
83876,0.470995,6.4,5
102814,0.062098,8.0,1
94544,0.002307,0.0,0
174150,0.794462,6.0,1
262260,0.005051,0.0,0
254664,0.497461,7.7,3
137308,0.67977,5.3,3
156967,0.001362,0.0,0
156954,0.000603,5.0,1
66780,0.142783,5.3,2
137826,0.564334,0.0,0
262829,0.329919,4.0,1
108063,0.111429,5.0,2
41294,0.549598,5.0,3
45192,1.15292,5.5,4
64694,0.55308,5.8,13
70193,0.455885,7.4,5
66062,0.117204,6.0,2
211222,0.008722,0.0,0
266874,0.001393,6.0,1
402877,0.043826,0.0,0
24678,1.256023,6.3,2
337703,12.874084,7.6,241
228941,0.908361,8.3,3
81633,0.157878,6.3,3
110412,0.638675,5.8,9
394047,1.638785,5.3,6
378441,1.787411,7.5,15
120121,0.206335,5.0,1
189696,0.348257,5.1,7
196319,0.007022,0.0,0
400411,6.005878,4.0,102
376233,2.395349,7.9,49
364051,6.915263,7.1,87
349441,0.14314,5.0,1
373479,0.359999,8.3,3
373922,1.12287,5.8,19
359641,0.105185,3.3,2
357799,0.146737,6.7,3
119637,0.765704,4.5,5
354275,1.549193,7.6,19
62675,0.857372,5.8,18
384845,1.109653,7.8,8
394499,1.357903,4.3,19
41004,1.020615,5.6,4
145481,0.872694,5.2,3
82776,0.035443,6.0,1
41298,0.315732,7.0,2
45191,0.311993,6.5,5
18944,1.291844,7.4,10
328387,14.9837,7.1,2262
389425,2.202722,4.1,17
95322,2.5E-05,0.0,0
46784,0.002001,7.0,10
46781,0.617421,6.5,11
272720,0.003245,0.0,0
303497,0.087186,0.0,0
303484,0.00273,0.0,0
356862,0.0,0.0,0
356864,0.000431,6.5,1
118014,0.557243,7.3,10
49037,0.988355,5.2,18
363676,18.275689,7.0,2106
371865,7.917157,5.7,68
377287,0.355947,6.5,4
361571,0.932247,6.4,9
392817,2.301152,6.3,25
338189,11.864584,7.3,411
378813,0.77748,7.7,15
118430,1.332871,2.9,7
101293,0.206643,2.0,2
31128,0.231663,1.3,6
76681,1.04407,5.4,5
150273,0.602143,2.3,3
22020,0.276763,6.3,4
96129,0.001736,6.5,2
275603,0.721434,7.3,6
404022,1.453143,7.8,26
385031,2.683914,6.7,3
154441,1.991908,6.4,51
93091,0.198348,4.3,5
44510,0.172883,7.2,32
376812,6.070606,7.0,71
342213,0.000464,0.0,0
148615,0.034716,0.0,0
389180,0.001665,0.0,0
262542,0.33804,4.0,1
16909,0.47826,5.0,9
372297,1.188662,7.4,10
126043,0.00353,0.0,0
405621,0.080215,5.0,1
103396,1.271944,6.8,4
130957,0.359292,5.0,1
54893,0.152431,4.7,3
98644,0.807712,6.3,9
393834,3.110447,6.4,21
366514,7.626166,6.0,199
63989,0.459399,6.9,6
328901,9.013856,4.7,102
388862,3.612867,5.0,18
263416,0.966179,2.4,8
150871,0.002359,0.0,0
316268,3.264722,3.4,28
293516,0.200371,6.0,4
360249,50.949523,5.2,47
28406,0.670545,6.7,3
362765,0.032596,0.0,0
368620,0.614048,6.2,9
50186,0.925606,7.0,5
362876,0.960311,7.7,11
361249,0.625451,6.8,8
4279,0.982414,5.8,11
87081,0.154868,6.7,3
324300,0.125909,6.3,3
15467,1.506777,5.0,17
349086,0.505016,6.6,13
257026,0.188489,8.6,5
41278,0.708323,6.1,20
86320,0.004218,7.0,3
86531,0.34048,5.6,8
397278,2.647952,5.0,33
67303,0.158473,7.0,3
68895,1.107843,5.9,15
314837,1.388744,7.0,5
325789,11.504398,6.6,592
26351,0.042281,4.0,1
308266,16.453573,6.8,1392
316003,0.007059,0.0,0
353216,0.06521,7.0,1
82664,0.009451,0.0,0
345054,1.650978,4.9,8
400668,0.45676,7.0,4
133736,0.01367,0.0,0
227859,0.281921,6.0,5
299751,0.157448,0.0,0
55344,0.329866,5.4,6
401387,1.124787,6.6,7
390880,1.00704,6.0,11
405388,1.262927,4.7,19
292277,0.205058,7.3,3
61348,3.672708,7.2,29
368596,6.729595,2.8,97
347981,0.236659,4.8,2
331393,1.198056,7.2,10
31385,5.402952,3.5,19
376501,2.148608,5.3,29
373453,0.739455,5.8,10
351809,4.987123,6.1,103
365997,0.878987,6.3,12
382651,1.287941,4.9,10
356201,0.368579,5.8,8
392885,0.540652,4.0,2
28073,1.634974,5.2,12
175427,0.593678,8.5,4
237799,0.041901,7.0,1
40585,0.158781,6.5,10
318052,0.066944,0.0,0
254251,0.553725,6.6,7
98948,9.109894,4.2,45
216043,0.565873,7.3,8
88949,0.004857,0.0,0
76468,0.078865,0.0,1
54821,0.177464,6.0,5
215814,2.414792,5.9,28
22750,0.039707,5.0,1
86254,0.306947,4.7,7
43473,0.059193,5.0,1
90726,0.002383,0.0,0
139826,0.828105,6.3,4
371738,3.641354,7.1,70
166007,0.20999,0.0,1
110692,0.103159,5.0,1
134435,0.120173,4.5,2
17288,0.412342,6.0,2
8383,0.01549,6.5,5
325240,0.368082,6.5,2
112675,0.104758,7.5,2
46879,0.343522,5.6,9
162874,0.489142,0.0,1
90164,1.016743,4.3,4
316491,0.403077,7.7,3
247354,0.001786,0.0,0
260646,1.723131,5.3,4
404829,1.868918,5.4,24
298028,0.693029,0.0,1
397873,1.494695,4.6,13
403232,3.028021,4.7,27
282024,1.685233,6.2,14
42498,0.003553,7.7,5
257006,0.000132,0.0,0
367816,1.291129,6.4,8
126140,0.000199,0.0,0
347647,2.144094,6.2,19
407036,0.196099,4.0,4
46658,0.110781,3.0,1
225776,0.668678,7.5,1
76348,0.022568,9.0,2
369033,2.34806,5.0,38
159201,1.253125,5.0,2
192868,0.616213,0.0,0
159942,0.855232,7.3,7
356626,1.35894,6.4,33
253343,2.626192,6.2,25
247845,1.040173,6.5,4
332806,0.51468,7.5,4
376426,0.942684,6.6,23
373348,0.428899,6.2,9
358430,3.091686,5.9,64
314635,0.04335,0.0,0
300949,0.000177,0.0,0
353163,1.195524,5.5,8
278247,4.398708,6.4,63
374052,4.530712,5.9,73
382322,6.488277,6.2,485
125495,0.087258,0.0,0
173689,0.251353,5.7,3
138061,0.078128,7.0,2
174354,0.586709,6.2,7
303856,0.67191,3.9,15
190163,0.524565,5.0,1
156335,0.819588,0.0,0
79596,0.190507,4.0,2
50688,0.178013,1.8,2
77864,0.823333,6.1,6
42591,0.44225,6.4,5
12602,1.853036,6.3,12
42717,0.698245,5.1,7
185752,0.637846,4.0,2
109636,0.587299,5.5,6
165644,0.039518,8.0,1
101185,1.178475,10.0,1
29924,2.561525,6.2,21
387444,0.31825,0.0,0
79106,0.106986,5.3,3
108432,1.445692,3.5,4
35165,1.216923,5.5,7
165401,0.140197,8.0,1
18560,0.764764,6.7,6
24057,1.099806,5.7,5
73772,0.164249,4.8,4
38622,1.44482,6.6,9
183073,0.251895,5.0,1
76199,0.061459,4.0,1
38494,0.274155,3.8,5
161796,0.040031,6.0,1
104185,3.328685,3.3,9
27144,0.635769,5.8,3
26921,0.135118,5.5,3
352694,0.621331,6.0,1
376659,9.362056,6.3,1287
338766,12.565896,7.2,1304
310888,5.379834,5.7,80
373473,2.624004,6.7,47
377587,3.569379,4.5,64
48995,0.473471,6.0,3
330070,3.786856,4.8,18
390734,7.692445,6.8,201
383869,6.409925,5.6,153
46744,0.071565,4.0,1
47535,0.009464,0.0,0
388192,0.575968,6.0,2
404073,1.222064,4.6,16
67617,0.329549,6.4,7
397365,1.257554,7.9,11
208173,0.01575,0.0,0
190326,0.001177,0.0,0
140423,0.295582,6.3,2
347642,2.259175,5.1,30
84275,0.124803,10.0,1
393184,1.319772,7.9,14
62592,4.105867,6.1,85
140894,1.784351,4.5,18
27154,3.76579,6.2,9
207558,1E-06,0.0,0
63423,0.080801,8.0,1
300669,25.869883,6.7,1830
378570,1.451931,5.5,39
333846,0.663021,7.1,9
340224,0.035052,0.0,0
288504,0.019792,0.0,0
405653,0.208467,10.0,1
403119,52.854103,5.1,548
380762,1.945179,7.0,16
370178,2.850998,6.2,36
340712,0.057737,7.0,1
391995,1.628629,6.6,28
63859,0.007223,7.7,6
173385,0.705006,6.0,6
113262,0.078703,7.5,2
158741,0.721323,5.0,1
82929,0.527607,7.4,7
4288,1.269709,5.0,16
266036,1.606121,6.0,14
60700,0.326323,5.0,4
407298,0.11167,10.0,1
353732,2.948255,6.4,17
388347,4.060687,4.8,56
365709,0.062357,4.0,1
106618,0.945657,5.6,5
123628,0.950193,8.0,3
120729,0.348445,6.0,1
198491,0.645115,6.3,2
154399,0.491973,5.0,1
47034,0.00188,0.0,0
54583,0.023944,0.0,0
368940,8.969705,5.8,85
118195,0.000603,7.0,1
338079,0.129853,4.3,3
334304,3.245243,6.8,67
340119,0.107041,1.5,2
62009,1.870599,4.3,18
54107,0.138058,2.0,3
49855,0.384187,5.5,2
408140,0.062812,0.0,0
369605,0.063542,6.0,1
378607,0.416882,6.4,4
228496,2.558803,3.3,33
268893,0.109141,6.0,3
261410,0.130473,4.0,2
273318,0.112761,6.7,3
273122,0.036519,1.0,1
273127,0.11674,1.3,2
314580,0.324885,7.5,1
261409,0.07202,5.5,2
273312,0.149785,4.3,3
314601,0.001829,0.0,0
273296,0.116419,4.7,3
273302,0.101284,4.5,2
273310,0.100019,1.0,1
275136,0.286689,4.2,3
273578,0.110577,3.8,3
273309,0.109677,5.0,3
273315,0.188101,3.9,4
273149,0.055719,2.0,1
275065,0.337621,3.0,2
275130,0.094013,3.0,2
275074,0.056535,2.0,1
273205,0.081523,1.0,1
335509,0.023666,0.0,0
314420,6.236714,5.0,16
293093,1.151262,4.6,6
180691,0.817968,6.7,5
20846,1.063296,5.0,4
43035,2.743674,5.8,6
390584,4.272317,5.9,118
358615,0.007178,0.0,0
112699,0.073475,5.0,1
86360,0.401213,10.0,1
282040,1.518506,5.3,3
32091,4.887096,5.9,12
396395,0.637441,4.3,3
40717,0.715666,5.6,5
230058,0.19187,5.0,2
168541,0.237546,0.0,0
246381,0.385797,5.5,2
168552,0.820013,5.8,4
199916,1.847632,6.9,4
324277,0.641846,7.2,7
390989,4.574494,4.3,88
382079,2.058059,5.7,29
376660,9.51953,7.3,952
407789,1.031965,7.7,9
50497,2.923193,5.8,49
256885,0.365646,7.4,7
268666,0.014958,0.0,0
393367,0.057979,0.0,0
302323,2.017695,5.3,10
403130,0.659457,3.9,9
82942,0.00022,6.3,3
21452,3.834063,7.5,30
28808,3.679405,7.2,31
159550,0.038998,7.0,1
404567,0.001395,0.0,0
79163,0.003568,0.0,0
309579,0.010448,0.0,0
351339,8.475983,6.9,251
309886,7.146017,6.2,525
352695,2.678986,5.4,38
366656,3.540621,5.4,21
394632,0.400515,8.2,6
337674,8.226065,6.6,498
299780,1.688982,5.0,20
254679,1.212353,6.7,15
397520,3.4751,6.0,13
399894,3.264792,5.3,37
391477,1.600472,6.0,11
64133,0.103929,5.0,3
149026,0.813278,6.0,2
258945,0.172959,4.5,2
241396,0.07635,6.0,1
56531,1.990855,6.5,16
150084,0.391014,7.3,7
292298,0.066282,7.0,1
94502,0.229369,5.5,4
50461,0.611003,7.4,7
166610,0.50716,5.5,6
329024,0.055353,5.0,1
17376,0.79125,5.3,11
77649,0.305131,7.8,4
396269,0.005891,0.0,0
105506,0.485424,6.1,10
399097,0.039207,0.0,0
392554,0.107335,7.0,2
65442,2.190206,4.8,5
198057,1.044552,4.9,4
268956,0.514965,2.3,6
296472,0.755105,5.0,1
141267,1.107204,6.8,10
396535,22.685169,7.7,984
138115,1.578264,6.5,10
138118,1.425992,6.0,8
136071,0.5288,6.3,6
133879,0.929547,6.7,10
24024,2.295717,6.4,9
24025,0.88647,6.7,7
229007,1.657725,5.8,6
389614,1.138013,6.6,8
231811,1.986595,5.0,6
168056,0.775202,5.6,7
168057,1.322312,5.4,7
231812,1.568161,5.3,6
210019,0.499595,5.0,1
109020,0.087975,6.0,2
185154,0.459907,5.0,1
105848,0.025145,0.0,0
105672,0.001106,0.0,0
260883,0.25,0.0,0
147643,0.451139,0.0,0
49635,0.068012,2.0,1
368031,14.282584,5.3,376
376579,4.39495,4.4,43
356901,1.448776,5.4,14
403593,0.379968,10.0,1
26803,0.975441,7.0,12
402446,2.394264,5.6,39
336455,6.944764,5.5,101
407389,2.650518,4.0,50
384111,0.038957,0.0,0
256916,0.376985,5.0,1
31111,1.547095,6.7,12
336265,1.703803,5.1,26
306966,2.171869,5.1,41
184799,0.548757,1.5,2
149320,0.810554,10.0,1
57666,0.161141,6.0,2
183889,0.633855,0.0,0
177474,0.611903,6.0,1
391088,0.174353,2.5,3
41125,0.142198,7.0,2
373471,0.878691,6.4,7
118490,0.271236,6.3,2
375384,0.329646,8.3,7
403173,0.114229,7.0,2
262755,0.001179,0.0,0
32013,0.302182,7.7,7
319998,2.187639,4.9,14
32556,1.178633,6.3,6
79644,0.116337,8.0,2
402042,0.331978,0.0,0
180859,0.381072,4.5,2
238475,2.546891,4.0,28
179573,0.712994,5.0,2
35297,0.483574,6.0,5
5856,0.60281,0.0,0
182583,0.135284,4.7,3
66623,0.07304,3.5,2
190967,1.538409,5.0,11
142093,1.135639,5.9,5
118946,0.84368,5.3,5
80670,1.999736,7.6,14
99758,1.321924,5.1,10
47397,5.899929,6.3,20
92391,6.635353,4.9,12
25356,1.191485,5.1,9
57733,0.837392,5.8,8
68551,0.350875,6.0,1
56296,0.455584,5.3,2
49261,1.110275,4.1,11
17144,1.082238,5.8,10
27391,1.649688,4.1,17
34989,2.177976,5.9,18
20782,1.473572,4.8,6
61999,1.648043,7.0,12
59317,0.875813,5.3,7
48837,1.575009,6.7,15
41203,0.657356,5.4,7
35733,0.648648,4.7,8
35730,2.750049,5.6,5
35731,0.587751,6.3,8
55774,0.417214,3.3,7
93685,0.833902,6.3,6
65626,0.158207,3.7,3
46927,0.285214,5.9,4
27595,1.527217,6.9,11
22745,1.800496,4.0,13
41182,0.571738,2.5,2
132765,0.038832,1.0,1
347757,10.810706,3.8,18
248781,1.857453,5.0,8
123858,0.039266,5.5,1
310602,1.783179,5.8,30
211505,0.738837,6.3,10
362736,0.815302,4.8,6
300402,0.049862,7.0,1
381767,3.154551,5.4,33
161915,0.111703,7.3,3
50181,0.511658,6.9,6
278924,14.288577,5.3,1236
26911,1.613314,6.0,13
374471,2.152189,7.8,5
86096,0.252545,6.3,6
57395,0.205067,7.3,5
355998,1.233068,4.6,9
42084,0.736849,5.9,11
369019,1.053752,4.4,4
199929,0.502973,5.7,3
376482,0.789154,8.2,13
332285,10.629806,4.8,41
294795,8.602488,6.5,128
333484,13.809622,5.9,2358
225534,0.207129,5.0,1
405325,0.129213,7.5,2
407375,4.236209,5.5,36
407455,0.591973,2.5,2
266400,0.15738,8.0,2
401123,2.053175,5.3,29
56552,0.491809,5.3,3
42560,0.002602,0.0,0
319092,0.681702,6.5,11
404117,0.423709,6.0,1
377516,1.357749,7.0,11
129006,0.132938,0.0,0
20583,1.287226,6.3,8
30975,1.273015,5.4,6
49857,0.554615,5.7,8
21636,1.570009,5.6,10
25182,1.604676,5.2,6
81450,0.776742,6.9,4
87311,0.515637,4.7,5
32147,0.732814,6.8,11
270774,10.912208,5.5,181
33317,0.276161,3.3,5
144421,0.744847,5.0,5
29890,0.668737,4.7,6
99313,0.061474,0.0,0
207413,0.047062,5.0,1
380856,0.624399,4.1,5
308174,1.497333,5.9,23
407613,0.144959,7.0,2
376867,14.171675,7.3,1831
271706,2.238595,6.3,12
348668,6.859858,6.8,110
322903,0.051256,9.0,1
19723,2.010946,6.6,16
71559,0.23091,6.3,5
87343,0.069422,0.0,0
82686,1.831371,4.6,4
267497,0.000167,0.0,0
267506,0.000287,0.0,0
260916,0.25,0.0,0
69870,0.000578,5.6,9
82405,0.040436,5.0,1
134390,0.580891,0.0,0
389868,2.266283,5.8,29
294047,0.422781,4.0,1
36926,0.017756,8.0,1
138543,0.01039,0.0,0
228034,1.906459,5.7,8
381044,0.147063,7.0,2
330982,10.753568,5.9,59
358332,0.426255,6.5,3
77660,0.178354,6.6,10
88558,1.330324,6.0,10
26945,1.830762,7.8,24
91921,1.180907,7.0,13
381356,4.262876,7.2,306
213681,9.434588,5.6,600
347763,2.63201,3.5,10
63959,0.072873,6.3,4
21837,0.295476,7.0,1
332212,0.729468,6.0,1
393841,0.902294,7.8,4
36375,1.119234,5.1,4
85814,0.003753,0.0,0
172104,0.299094,0.0,0
68139,0.011746,0.0,0
376651,0.211327,5.8,4
300596,1.235675,6.1,22
247773,0.25774,0.0,0
248694,0.716906,5.6,9
